departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda El Cedro,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,0.9641666666666667,-76.21305555555556,Accidente por MAP,"(0.9641666666666667, -76.21305555555556)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Tailandia,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.1241666666666668,-75.07388888888889,Accidente por MAP,"(1.1241666666666668, -75.07388888888889)"
NARIÑO,52,TUMACO,"52,835",Rural,Paraiso,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.6358333333333333,-78.41277777777778,Accidente por MAP,"(1.6358333333333333, -78.41277777777778)"
CAQUETA,18,MILÁN,"18,460",Rural,Inspeccion San Antonio De Getucha,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.1091666666666666,-75.39527777777778,Accidente por MAP,"(1.1091666666666666, -75.39527777777778)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Esmeralda,"2,014",9,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,0.42,-76.63861111111112,Accidente por MAP,"(0.42, -76.63861111111112)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,La Esperanza,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.212777777777778,-75.02055555555556,Accidente por MAP,"(7.212777777777778, -75.02055555555556)"
CHOCO,27,RIO IRÓ,"27,580",Rural,La Esperanza-Pueblo Nuevo,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.253055555555555,-76.4113888888889,Accidente por MAP,"(5.253055555555555, -76.4113888888889)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
META,50,VISTAHERMOSA,"50,711",Rural,Cañon De Las Ánimas,"2,014",9,Mayor de 18 años,,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
NARIÑO,52,EL ROSARIO,"52,256",Rural,Vereda Serení,"2,010",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.93111111111111,-77.6611111111111,Accidente por MAP,"(1.93111111111111, -77.6611111111111)"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Vuelta De Candelillas,"2,014",7,Mayor de 18 años,,Civil,Herido,Masculino,2.20248683381,-78.5730006588,Accidente por MAP,"(2.20248683381, -78.5730006588)"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Vuelta De Candelillas,"2,014",7,Mayor de 18 años,,Civil,Herido,Masculino,2.20248683381,-78.5730006588,Accidente por MAP,"(2.20248683381, -78.5730006588)"
CAUCA,19,MIRANDA,"19,455",Rural,Vereda Los Alpes,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.2416666666666667,-76.22361111111111,Accidente por MAP,"(3.2416666666666667, -76.22361111111111)"
NORTE DE SANTANDER,54,SARDINATA,"54,720",Rural,Vereda El Naranjal,"2,014",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.125,-72.85527777777777,Accidente por MAP,"(8.125, -72.85527777777777)"
ANTIOQUIA,5,VALDIVIA,"5,854",Rural,Vereda Chorrillos,"2,008",2,Mayor de 18 años,,Civil,Herido,Masculino,7.165222,-75.438081,Accidente por MAP,"(7.165222, -75.438081)"
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Buena Vista,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.0625,-75.64805555555556,Accidente por MAP,"(7.0625, -75.64805555555556)"
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Berlín,"2,014",10,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.0777777777777775,-75.62194444444444,Accidente por MAP,"(7.0777777777777775, -75.62194444444444)"
PUTUMAYO,86,PUERTO CAICEDO,"86,569",Rural,Vereda San Isidro,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,0.685,-76.48222222222222,Accidente por MAP,"(0.685, -76.48222222222222)"
NARIÑO,52,TUMACO,"52,835",Rural,Km 82+300,"2,014",10,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.423888888888889,-78.38194444444444,Accidente por MAP,"(1.423888888888889, -78.38194444444444)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda Anaparci,"2,008",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.572194166666667,-75.40281027777777,Accidente por MAP,"(7.572194166666667, -75.40281027777777)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda Anaparci,"2,008",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.572194166666667,-75.40281027777777,Accidente por MAP,"(7.572194166666667, -75.40281027777777)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda Anaparci,"2,008",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.572194166666667,-75.40281027777777,Accidente por MAP,"(7.572194166666667, -75.40281027777777)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Corregimiento El Guamiro,"2,009",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.587168055555556,-75.39955583333334,Accidente por MAP,"(7.587168055555556, -75.39955583333334)"
META,50,PUERTO RICO,"50,590",Rural,Vereda Mata De Bambu,"2,009",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.926,-73.196,Accidente por MAP,"(2.926, -73.196)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,,"2,009",12,Mayor de 18 años,,Civil,Muerto,Masculino,1.49494421255,-75.4630895064,Accidente por MAP,"(1.49494421255, -75.4630895064)"
NARIÑO,52,TUMACO,"52,835",Rural,,"2,010",1,Mayor de 18 años,,Civil,Herido,Masculino,2.20248683381,-78.5730006588,Accidente por MAP,"(2.20248683381, -78.5730006588)"
PUTUMAYO,86,VALLE DEL GUAMUEZ,"86,865",Rural,,"2,012",2,Mayor de 18 años,,Civil,Herido,Masculino,0.424591,-76.905657,Accidente por MAP,"(0.424591, -76.905657)"
NORTE DE SANTANDER,54,SARDINATA,"54,720",Rural,Vereda Campolajas,"2,013",6,Mayor de 18 años,,Civil,Herido,Masculino,8.083016,-72.801023,Accidente por MAP,"(8.083016, -72.801023)"
NARIÑO,52,CUMBAL,"52,227",Rural,Sector La Laguna De Cumbal,"2,003",12,Mayor de 18 años,Indigena,Civil,Herido,Masculino,0.906258,-77.792061,Accidente por MAP,"(0.906258, -77.792061)"
SANTANDER,68,SAN VICENTE DE CHUCURÍ,"68,689",Rural,,"1,992",9,Mayor de 18 años,,Civil,Herido,Masculino,6.884411,-73.413915,Accidente por MAP,"(6.884411, -73.413915)"
ANTIOQUIA,5,BURITICÁ,"5,113",Rural,Vereda La Cordillera,"2,004",12,Menor de 18 años,,Civil,Herido,Masculino,6.719606,-75.906449,Accidente por MAP,"(6.719606, -75.906449)"
ANTIOQUIA,5,CAMPAMENTO,"5,134",Rural,Vereda Quebrada Negra,"2,002",8,Menor de 18 años,,Civil,Herido,Masculino,6.979151,-75.296386,Accidente por MUSE,"(6.979151, -75.296386)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,,"2,004",1,Menor de 18 años,,Civil,Herido,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)"
PUTUMAYO,86,ORITO,"86,320",Rural,,"1,993",8,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,,"1,993",8,Menor de 18 años,Indigena,Civil,Muerto,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Mayor de 18 años,,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,ORITO,"86,320",Rural,Vereda Guayabal,"2,014",5,Menor de 18 años,Indigena,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Cabañita Corregimiento La Carmelita,"2,013",3,Menor de 18 años,Indigena,Civil,Muerto,Femenino,0.502569,-76.49818,Accidente por MAP,"(0.502569, -76.49818)"
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda Monserrate,"2,003",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda Monserrate,"2,003",5,Menor de 18 años,Indigena,Civil,Herido,Femenino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda Monserrate,"2,003",5,Menor de 18 años,Indigena,Civil,Herido,Masculino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda Monserrate,"2,003",5,Mayor de 18 años,Indigena,Civil,Muerto,Femenino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
PUTUMAYO,86,PUERTO GUZMÁN,"86,571",Rural,Vereda Monserrate,"2,003",5,Mayor de 18 años,Indigena,Civil,Herido,Masculino,0.964878,-76.407827,Accidente por MAP,"(0.964878, -76.407827)"
PUTUMAYO,86,PUERTO LEGUÍZAMO,"86,573",Rural,,"2,013",2,Menor de 18 años,Indigena,Civil,Herido,Femenino,-0.193382,-74.782646,Accidente por MAP,"(-0.193382, -74.782646)"
PUTUMAYO,86,VALLE DEL GUAMUEZ,"86,865",Rural,,"2,012",2,Mayor de 18 años,Indigena,Civil,Herido,Masculino,0.424591,-76.905657,Accidente por MAP,"(0.424591, -76.905657)"
PUTUMAYO,86,VILLAGARZÓN,"86,885",Rural,Vereda Las Rosas,"2,013",7,Mayor de 18 años,Indigena,Civil,Herido,Femenino,1.030552,-76.616386,Accidente por MUSE,"(1.030552, -76.616386)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Miramar,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.1502777777777777,-75.09361111111112,Accidente por MAP,"(1.1502777777777777, -75.09361111111112)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Miramar,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.1502777777777777,-75.09361111111112,Accidente por MAP,"(1.1502777777777777, -75.09361111111112)"
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Holanda Alta,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.106111111111111,-75.06805555555556,Accidente por MAP,"(1.106111111111111, -75.06805555555556)"
ANTIOQUIA,5,GUADALUPE,"5,315",Rural,Vereda San Vasilio,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.888333333333334,-75.21972222222222,Accidente por MAP,"(6.888333333333334, -75.21972222222222)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Cañon De Iglesias,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.4447222222222225,-75.54333333333334,Accidente por MAP,"(7.4447222222222225, -75.54333333333334)"
BOGOTA DC,11,Bogotá DC,"11,001",Rural,Juntitas,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.7577777777777777,-74.43194444444444,Accidente por MAP,"(3.7577777777777777, -74.43194444444444)"
CHOCO,27,TADÓ,"27,787",Rural,Vereda Angostura,"2,014",8,Mayor de 18 años,Afrodescendiente,Civil,Herido,Masculino,5.26466,-76.559733,Accidente por MAP,"(5.26466, -76.559733)"
CHOCO,27,TADÓ,"27,787",Rural,Vereda Tadena,"2,014",8,Menor de 18 años,Indigena,Civil,Herido,Femenino,5.25698884838,-76.5535778177,Accidente por MAP,"(5.25698884838, -76.5535778177)"
ANTIOQUIA,5,YONDÓ,"5,893",Rural,Vereda La Concepcion,"1,990",1,Mayor de 18 años,,Civil,Herido,Masculino,7.05751701085,-73.9008851192,Accidente por MAP,"(7.05751701085, -73.9008851192)"
CHOCO,27,TADÓ,"27,787",Rural,Vereda Profundo,"2,014",10,Mayor de 18 años,,Civil,Herido,Masculino,5.25698884838,-76.5535778177,Accidente por MAP,"(5.25698884838, -76.5535778177)"
ANTIOQUIA,5,CÁCERES,"5,120",Rural,Vereda La 38,"2,014",10,Mayor de 18 años,,Civil,Herido,Masculino,7.57765837834,-75.3498885768,Accidente por MAP,"(7.57765837834, -75.3498885768)"
ANTIOQUIA,5,CÁCERES,"5,120",Rural,Vereda La 38,"2,014",10,Mayor de 18 años,,Civil,Herido,Masculino,7.57765837834,-75.3498885768,Accidente por MAP,"(7.57765837834, -75.3498885768)"
ANTIOQUIA,5,CÁCERES,"5,120",Rural,Vereda La 38,"2,014",10,Mayor de 18 años,,Civil,Herido,Masculino,7.57765837834,-75.3498885768,Accidente por MAP,"(7.57765837834, -75.3498885768)"
CHOCO,27,RIO IRÓ,"27,580",Rural,Resguardo Indigena Alto Bonito,"2,014",8,Menor de 18 años,Indigena,Civil,Muerto,Masculino,5.18070581671,-76.4599890671,Accidente por MAP,"(5.18070581671, -76.4599890671)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda La Montufar,"2,008",3,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,,"2,009",3,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Buenavista,"2,010",3,Mayor de 18 años,,Civil,Herido,Femenino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,PUERRES,"52,573",Rural,Vereda Verde,"2,009",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,0.762222222,-77.27833333,Accidente por MAP,"(0.762222222, -77.27833333)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,,"2,007",2,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda San Juan,"2,009",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.5205555555555557,-77.74583333333334,Accidente por MAP,"(1.5205555555555557, -77.74583333333334)"
NARIÑO,52,LOS ANDES,"52,418",Rural,,"2,006",2,Menor de 18 años,,Civil,Herido,Femenino,1.493975,-77.521244,Accidente por MAP,"(1.493975, -77.521244)"
NARIÑO,52,LA LLANADA,"52,385",Rural,,"2,010",1,Mayor de 18 años,,Civil,Herido,Femenino,1.472995,-77.580358,Accidente por MAP,"(1.472995, -77.580358)"
NARIÑO,52,LA LLANADA,"52,385",Rural,,"2,009",2,Mayor de 18 años,,Civil,Herido,Masculino,1.472995,-77.580358,Accidente por MAP,"(1.472995, -77.580358)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Emergencia Rio Telembi- Mun.Samaniego,"2,009",6,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,LA LLANADA,"52,385",Rural,,"2,010",4,Mayor de 18 años,,Civil,Herido,Masculino,1.472995,-77.580358,Accidente por MAP,"(1.472995, -77.580358)"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Vallenato,"2,013",7,Mayor de 18 años,,Civil,Herido,Masculino,1.37516,-78.599308,Accidente por MAP,"(1.37516, -78.599308)"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Vuelta De Candelillas,"2,014",7,Mayor de 18 años,,Civil,Herido,Masculino,2.20248683381,-78.5730006588,Accidente por MAP,"(2.20248683381, -78.5730006588)"
CAUCA,19,ARGELIA,"19,050",Rural,"Vereda El Plateado, Corregimiento El Placer","2,007",1,Mayor de 18 años,,Civil,Herido,Masculino,2.255802,-77.248947,Accidente por MAP,"(2.255802, -77.248947)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,Vereda Kilómetro Sesenta,"2,005",5,Menor de 18 años,,Civil,Herido,Femenino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
CUNDINAMARCA,25,GUADUAS,"25,320",Urbana,Guaduas,"2,004",12,Menor de 18 años,,Civil,Herido,Masculino,5.07281,-74.59775,Accidente por MAP,"(5.07281, -74.59775)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda Doradas Bajas,"2,008",6,Mayor de 18 años,,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Vereda Madreseca,"2,011",2,Mayor de 18 años,,Civil,Herido,Masculino,7.25065521922321,-75.0545354338235,Accidente por MAP,"(7.25065521922321, -75.0545354338235)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Vereda La Flecha,"2,011",1,Mayor de 18 años,,Civil,Herido,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)"
ANTIOQUIA,5,VALDIVIA,"5,854",Rural,Vereda Chorrillos,"2,009",5,Mayor de 18 años,,Civil,Herido,Masculino,7.165222,-75.438081,Accidente por MAP,"(7.165222, -75.438081)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,Vereda Santo Domingo,"2,002",8,Mayor de 18 años,,Civil,Herido,Masculino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)"
ANTIOQUIA,5,COCORNÁ,"5,197",Rural,Vereda Santo Domingo,"2,002",8,Mayor de 18 años,,Civil,Herido,Femenino,6.058001,-75.185085,Accidente por MAP,"(6.058001, -75.185085)"
BOLIVAR,13,MORALES,"13,473",Rural,Corregimiento De Mico Ahumado,"2,003",1,Menor de 18 años,,Civil,Herido,Masculino,8.270279,-73.865805,Accidente por MAP,"(8.270279, -73.865805)"
NARIÑO,52,TUMACO,"52,835",Rural,,"2,011",2,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.20248683381,-78.5730006588,Accidente por MAP,"(2.20248683381, -78.5730006588)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda Comejenes,"2,003",8,Menor de 18 años,,Civil,Herido,Femenino,5.900936,-75.01655,Accidente por MAP,"(5.900936, -75.01655)"
ANTIOQUIA,5,ARGELIA,"5,055",Rural,,"2,005",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.7275,-75.02194444444444,Accidente por MAP,"(5.7275, -75.02194444444444)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda Otobal,"2,003",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Sitio Palestina,"2,003",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,,"2,003",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Rio Verde,"2,004",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.836944444444445,-75.1061111111111,Accidente por MAP,"(5.836944444444445, -75.1061111111111)"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Rio Verde,"2,004",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.836944444444445,-75.1061111111111,Accidente por MAP,"(5.836944444444445, -75.1061111111111)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda La Lora,"2,004",10,Mayor de 18 años,,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda La Lora,"2,004",10,Menor de 18 años,,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda La Lora,"2,004",10,Menor de 18 años,,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda La Lora,"2,004",10,Menor de 18 años,,Civil,Herido,Masculino,5.965414,-75.10198,Accidente por MAP,"(5.965414, -75.10198)"
CALDAS,17,SAMANÁ,"17,662",Rural,Vereda La Reina,"2,005",7,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,5.415474,-74.994917,Accidente por MAP,"(5.415474, -74.994917)"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Vereda El Otobal,"2,004",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.883611111111112,-75.11444444444444,Accidente por MAP,"(5.883611111111112, -75.11444444444444)"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Vereda El Otobal,"2,004",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,5.883611111111112,-75.11444444444444,Accidente por MAP,"(5.883611111111112, -75.11444444444444)"
ANTIOQUIA,5,DABEIBA,"5,234",Rural,Vereda Chamuscados,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.11,-76.0663888888889,Accidente por MAP,"(7.11, -76.0663888888889)"
ANTIOQUIA,5,DABEIBA,"5,234",Rural,La Argelia,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.087777777777778,-76.09055555555555,Accidente por MAP,"(7.087777777777778, -76.09055555555555)"
ANTIOQUIA,5,CÁCERES,"5,120",Rural,Vereda Bejuquilla,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.467222222222222,-75.10527777777777,Accidente por MAP,"(7.467222222222222, -75.10527777777777)"
ANTIOQUIA,5,CÁCERES,"5,120",Rural,Vereda Bejuquilla,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.467222222222222,-75.10527777777777,Accidente por MAP,"(7.467222222222222, -75.10527777777777)"
ARAUCA,81,TAME,"81,794",Rural,Vereda La Guaira,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.6425,-71.53027777777778,Accidente por MAP,"(6.6425, -71.53027777777778)"
TOLIMA,73,CHAPARRAL,"73,168",Rural,Vereda Guayabal,"2,014",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.756666666666667,-75.48138888888889,Accidente por MAP,"(3.756666666666667, -75.48138888888889)"
TOLIMA,73,ICONONZO,"73,352",Rural,La Vereda El Triunfo A La Vereda La Aurora,"2,012",4,Mayor de 18 años,,Civil,Herido,Femenino,4.176318,-74.532447,Accidente por MAP,"(4.176318, -74.532447)"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Santa Rosa,"2,014",8,Mayor de 18 años,,Civil,Herido,Masculino,1.79338584254,-78.7639364297,Accidente por MUSE,"(1.79338584254, -78.7639364297)"
VALLE DEL CAUCA,76,BUENAVENTURA,"76,109",Rural,Bajo Calima,"2,010",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.882868,-77.010839,Accidente por MAP,"(3.882868, -77.010839)"
VALLE DEL CAUCA,76,BUENAVENTURA,"76,109",Rural,Bajo Calima,"2,010",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.882868,-77.010839,Accidente por MAP,"(3.882868, -77.010839)"
VALLE DEL CAUCA,76,BUENAVENTURA,"76,109",Rural,Bajo Calima,"2,010",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.882868,-77.010839,Accidente por MAP,"(3.882868, -77.010839)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.56972222222222,-75.8202777777778,Accidente por MAP,"(7.56972222222222, -75.8202777777778)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",9,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.56972222222222,-75.8202777777778,Accidente por MAP,"(7.56972222222222, -75.8202777777778)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.58205555555555,-75.8239722222222,Accidente por MAP,"(7.58205555555555, -75.8239722222222)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.58205555555555,-75.8239722222222,Accidente por MAP,"(7.58205555555555, -75.8239722222222)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.62222222222222,-75.8388888888889,Accidente por MAP,"(7.62222222222222, -75.8388888888889)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Pedreguda,"2,010",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.62222222222222,-75.8388888888889,Accidente por MAP,"(7.62222222222222, -75.8388888888889)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Soledad,"2,010",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.64986111111111,-75.8671388888889,Accidente por MAP,"(7.64986111111111, -75.8671388888889)"
CORDOBA,23,PUERTO LIBERTADOR,"23,580",Rural,La Mulata,"2,010",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.67558333333333,-75.8311666666667,Accidente por MAP,"(7.67558333333333, -75.8311666666667)"
CAUCA,19,EL TAMBO,"19,256",Rural,Huisito La Dorada,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.56861111111111,-77.0070833333333,Accidente por MAP,"(2.56861111111111, -77.0070833333333)"
